_id,name,slug,parent_category
68dd5ec48d5c1dd8f9cf5d2b,https://www.lottemart.vn/vi-nsg/category/cham-soc-da-mat-c317,cham-soc-da-mat,Chăm Sóc Da Mặt,68dd56228d5c1dd8f9cf5c57,2025-10-01T17:03:00.911Z,2025-10-01T17:03:00.911Z
68dd5ec48d5c1dd8f9cf5d2c,https://www.lottemart.vn/vi-nsg/category/trang-diem-c324,trang-diem,Trang Điểm,68dd56228d5c1dd8f9cf5c57,2025-10-01T17:03:00.911Z,2025-10-01T17:03:00.911Z
68dd5ec48d5c1dd8f9cf5d2d,https://www.lottemart.vn/vi-nsg/category/other-health-beauty-c769,other-health-beauty,Chăm Sóc Khác,68dd56228d5c1dd8f9cf5c57,2025-10-01T17:03:00.911Z,2025-10-01T17:03:00.911Z
68dd5ed78d5c1dd8f9cf5d2e,https://www.lottemart.vn/vi-nsg/category/tay-trang-c652,tay-trang,Tẩy Trang,68dd5ec48d5c1dd8f9cf5d2c,2025-10-01T17:03:19.987Z,2025-10-01T17:03:19.987Z
68dd5ed78d5c1dd8f9cf5d2f,https://www.lottemart.vn/vi-nsg/category/trang-diem-mat-c651,trang-diem-mat,Trang Điểm Mặt,68dd5ec48d5c1dd8f9cf5d2c,2025-10-01T17:03:19.987Z,2025-10-01T17:03:19.987Z
68dd5ed78d5c1dd8f9cf5d30,https://www.lottemart.vn/vi-nsg/category/cham-soc-mong-c655,cham-soc-mong,Chăm Sóc Móng,68dd5ec48d5c1dd8f9cf5d2c,2025-10-01T17:03:19.987Z,2025-10-01T17:03:19.987Z
68dd5ef58d5c1dd8f9cf5d31,https://www.lottemart.vn/vi-nsg/category/nuoc-tay-trang-c653,nuoc-tay-trang,Nước Tẩy Trang,68dd5ed78d5c1dd8f9cf5d2e,2025-10-01T17:03:49.195Z,2025-10-01T17:03:49.195Z
68dd5ef58d5c1dd8f9cf5d32,https://www.lottemart.vn/vi-nsg/category/bong-tay-trang-khan-tay-trang-c654,bong-tay-trang-khan-tay-trang,"Bông Tẩy Trang, Khăn Tẩy Trang",68dd5ed78d5c1dd8f9cf5d2e,2025-10-01T17:03:49.195Z,2025-10-01T17:03:49.195Z
68dd5f128d5c1dd8f9cf5d33,https://www.lottemart.vn/vi-nsg/category/lam-sach-c657,lam-sach,Làm Sạch,68dd5ec48d5c1dd8f9cf5d2b,2025-10-01T17:04:18.337Z,2025-10-01T17:04:18.337Z
68dd5f128d5c1dd8f9cf5d34,https://www.lottemart.vn/vi-nsg/category/mat-na-c656,mat-na,Mặt Nạ,68dd5ec48d5c1dd8f9cf5d2b,2025-10-01T17:04:18.337Z,2025-10-01T17:04:18.337Z
68dd5f128d5c1dd8f9cf5d35,https://www.lottemart.vn/vi-nsg/category/kem-chong-nang-c662,kem-chong-nang,Chống Nắng,68dd5ec48d5c1dd8f9cf5d2b,2025-10-01T17:04:18.337Z,2025-10-01T17:04:18.337Z
68dd5f128d5c1dd8f9cf5d36,https://www.lottemart.vn/vi-nsg/category/kem-va-sua-duong-da-c663,kem-va-sua-duong-da,Dưỡng Da,68dd5ec48d5c1dd8f9cf5d2b,2025-10-01T17:04:18.337Z,2025-10-01T17:04:18.337Z
68dd5f3f8d5c1dd8f9cf5d37,https://www.lottemart.vn/vi-nsg/category/nuoc-hoa-hong-toner-xit-khoang-c658,nuoc-hoa-hong-toner-xit-khoang,"Nước Hoa Hồng, Toner, Xịt Khoáng",68dd5f128d5c1dd8f9cf5d33,2025-10-01T17:05:03.760Z,2025-10-01T17:05:03.760Z
68dd5f3f8d5c1dd8f9cf5d38,https://www.lottemart.vn/vi-nsg/category/sua-rua-mat-c659,sua-rua-mat,Sữa Rửa Mặt,68dd5f128d5c1dd8f9cf5d33,2025-10-01T17:05:03.761Z,2025-10-01T17:05:03.761Z
68dd5f3f8d5c1dd8f9cf5d39,https://www.lottemart.vn/vi-nsg/category/tay-te-bao-chet-c660,tay-te-bao-chet,Tẩy Tế Bào Chết,68dd5f128d5c1dd8f9cf5d33,2025-10-01T17:05:03.761Z,2025-10-01T17:05:03.761Z
68dd5f3f8d5c1dd8f9cf5d3a,https://www.lottemart.vn/vi-nsg/category/dung-cu-ve-sinh-khac-c661,dung-cu-ve-sinh-khac,Sản Phẩm Làm Sạch Khác,68dd5f128d5c1dd8f9cf5d33,2025-10-01T17:05:03.761Z,2025-10-01T17:05:03.761Z
68dd5f718d5c1dd8f9cf5d3b,https://www.lottemart.vn/vi-nsg/category/cham-soc-be-c517,cham-soc-be,Chăm Sóc Bé,68dd56228d5c1dd8f9cf5c58,2025-10-01T17:05:53.337Z,2025-10-01T17:05:53.337Z
68dd5f718d5c1dd8f9cf5d3c,https://www.lottemart.vn/vi-nsg/category/do-choi-thu-bong-c519,do-choi-thu-bong,"Đồ Chơi, Thú Bông",68dd56228d5c1dd8f9cf5c58,2025-10-01T17:05:53.338Z,2025-10-01T17:05:53.338Z
68dd5f7b8d5c1dd8f9cf5d3d,https://www.lottemart.vn/vi-nsg/category/thu-bong-c678,thu-bong,Thú Bông,68dd5f718d5c1dd8f9cf5d3c,2025-10-01T17:06:03.777Z,2025-10-01T17:06:03.777Z
68dd5f7b8d5c1dd8f9cf5d3e,https://www.lottemart.vn/vi-nsg/category/do-choi-be-trai-c679,do-choi-be-trai,Đồ Chơi Bé Trai,68dd5f718d5c1dd8f9cf5d3c,2025-10-01T17:06:03.777Z,2025-10-01T17:06:03.777Z
68dd5f7b8d5c1dd8f9cf5d3f,https://www.lottemart.vn/vi-nsg/category/do-choi-be-gai-c680,do-choi-be-gai,Đồ Chơi Bé Gái,68dd5f718d5c1dd8f9cf5d3c,2025-10-01T17:06:03.777Z,2025-10-01T17:06:03.777Z
68dd5fa28d5c1dd8f9cf5d40,https://www.lottemart.vn/vi-nsg/category/ve-sinh-c674,ve-sinh,Vệ Sinh,68dd5f718d5c1dd8f9cf5d3b,2025-10-01T17:06:42.158Z,2025-10-01T17:06:42.158Z
68dd5fa28d5c1dd8f9cf5d41,https://www.lottemart.vn/vi-nsg/category/cham-soc-suc-khoe-c675,cham-soc-suc-khoe,Chăm Sóc Sức Khỏe,68dd5f718d5c1dd8f9cf5d3b,2025-10-01T17:06:42.158Z,2025-10-01T17:06:42.158Z
68dd5fa28d5c1dd8f9cf5d42,https://www.lottemart.vn/vi-nsg/category/dung-cu-an-uong-c676,dung-cu-an-uong,Dụng Cụ Ăn Uống,68dd5f718d5c1dd8f9cf5d3b,2025-10-01T17:06:42.158Z,2025-10-01T17:06:42.158Z
68dd5fa28d5c1dd8f9cf5d43,https://www.lottemart.vn/vi-nsg/category/mieng-lot-ta-tre-em-c677,mieng-lot-ta-tre-em,"Miếng Lót, Tã Trẻ Em",68dd5f718d5c1dd8f9cf5d3b,2025-10-01T17:06:42.158Z,2025-10-01T17:06:42.158Z
68dd5fc78d5c1dd8f9cf5d44,https://www.lottemart.vn/vi-nsg/category/baby-oral-care-c753,baby-oral-care,Răng Miệng,68dd5fa28d5c1dd8f9cf5d40,2025-10-01T17:07:19.128Z,2025-10-01T17:07:19.128Z
68dd5fc78d5c1dd8f9cf5d45,https://www.lottemart.vn/vi-nsg/category/baby-bath-body-care-c754,baby-bath-body-care,Cơ Thể,68dd5fa28d5c1dd8f9cf5d40,2025-10-01T17:07:19.128Z,2025-10-01T17:07:19.128Z
68dd5fe58d5c1dd8f9cf5d46,https://www.lottemart.vn/vi-nsg/category/cham-soc-nam-gioi-c326,cham-soc-nam-gioi,Chăm Sóc Nam Giới,68dd56228d5c1dd8f9cf5c59,2025-10-01T17:07:49.044Z,2025-10-01T17:07:49.044Z
68dd5fe58d5c1dd8f9cf5d47,https://www.lottemart.vn/vi-nsg/category/cham-soc-co-the-c350,cham-soc-co-the,Chăm Sóc Cơ Thể,68dd56228d5c1dd8f9cf5c59,2025-10-01T17:07:49.044Z,2025-10-01T17:07:49.044Z
68dd5fee8d5c1dd8f9cf5d48,https://www.lottemart.vn/vi-nsg/category/cham-soc-co-the-c681,cham-soc-co-the,Chăm Sóc Cơ Thể,68dd5fe58d5c1dd8f9cf5d47,2025-10-01T17:07:58.720Z,2025-10-01T17:07:58.720Z
68dd5fee8d5c1dd8f9cf5d49,https://www.lottemart.vn/vi-nsg/category/lam-sach-co-the-c686,lam-sach-co-the,Làm Sạch Cơ Thể,68dd5fe58d5c1dd8f9cf5d47,2025-10-01T17:07:58.720Z,2025-10-01T17:07:58.720Z
68dd5fee8d5c1dd8f9cf5d4a,https://www.lottemart.vn/vi-nsg/category/ve-sinh-phu-nu-c690,ve-sinh-phu-nu,Vệ Sinh Phụ Nữ,68dd5fe58d5c1dd8f9cf5d47,2025-10-01T17:07:58.720Z,2025-10-01T17:07:58.720Z
68dd5fee8d5c1dd8f9cf5d4b,https://www.lottemart.vn/vi-nsg/category/cham-soc-toc-c694,cham-soc-toc,Chăm Sóc Tóc,68dd5fe58d5c1dd8f9cf5d47,2025-10-01T17:07:58.720Z,2025-10-01T17:07:58.720Z
68dd5fee8d5c1dd8f9cf5d4c,https://www.lottemart.vn/vi-nsg/category/cham-soc-rang-mieng-c702,cham-soc-rang-mieng,Chăm Sóc Răng Miệng,68dd5fe58d5c1dd8f9cf5d47,2025-10-01T17:07:58.720Z,2025-10-01T17:07:58.720Z
68dd5ff78d5c1dd8f9cf5d4d,https://www.lottemart.vn/vi-nsg/category/kem-danh-rang-c703,kem-danh-rang,Kem Đánh Răng,68dd5fee8d5c1dd8f9cf5d4c,2025-10-01T17:08:07.992Z,2025-10-01T17:08:07.992Z
68dd5ff78d5c1dd8f9cf5d4e,https://www.lottemart.vn/vi-nsg/category/ban-chai-danh-rang-c704,ban-chai-danh-rang,Bàn Chải Đánh Răng,68dd5fee8d5c1dd8f9cf5d4c,2025-10-01T17:08:07.992Z,2025-10-01T17:08:07.992Z
68dd5ff78d5c1dd8f9cf5d4f,https://www.lottemart.vn/vi-nsg/category/nuoc-suc-mieng-xit-thom-mieng-c705,nuoc-suc-mieng-xit-thom-mieng,"Nước Súc Miệng, Xịt Thơm Miệng",68dd5fee8d5c1dd8f9cf5d4c,2025-10-01T17:08:07.992Z,2025-10-01T17:08:07.992Z
68dd5ff78d5c1dd8f9cf5d50,https://www.lottemart.vn/vi-nsg/category/san-pham-ve-sinh-rang-khac-c706,san-pham-ve-sinh-rang-khac,Sản Phẩm Vệ Sinh Răng Khác,68dd5fee8d5c1dd8f9cf5d4c,2025-10-01T17:08:07.992Z,2025-10-01T17:08:07.992Z
68dd60278d5c1dd8f9cf5d51,https://www.lottemart.vn/vi-nsg/category/dau-goi-c695,dau-goi,Dầu Gội,68dd5fee8d5c1dd8f9cf5d4b,2025-10-01T17:08:55.713Z,2025-10-01T17:08:55.713Z
68dd60278d5c1dd8f9cf5d52,https://www.lottemart.vn/vi-nsg/category/dau-xa-c696,dau-xa,Dầu Xả,68dd5fee8d5c1dd8f9cf5d4b,2025-10-01T17:08:55.713Z,2025-10-01T17:08:55.713Z
68dd60278d5c1dd8f9cf5d53,https://www.lottemart.vn/vi-nsg/category/nhuom-toc-c697,nhuom-toc,Nhuộm Tóc,68dd5fee8d5c1dd8f9cf5d4b,2025-10-01T17:08:55.713Z,2025-10-01T17:08:55.713Z
68dd60278d5c1dd8f9cf5d54,https://www.lottemart.vn/vi-nsg/category/tao-kieu-duong-toc-c698,tao-kieu-duong-toc,"Tạo Kiểu, Dưỡng Tóc",68dd5fee8d5c1dd8f9cf5d4b,2025-10-01T17:08:55.713Z,2025-10-01T17:08:55.713Z
68dd60278d5c1dd8f9cf5d55,https://www.lottemart.vn/vi-nsg/category/u-toc-c699,u-toc,Ủ Tóc,68dd5fee8d5c1dd8f9cf5d4b,2025-10-01T17:08:55.713Z,2025-10-01T17:08:55.713Z
68dd60618d5c1dd8f9cf5d56,https://www.lottemart.vn/vi-nsg/category/bang-ve-sinh-tampon-ta-nguoi-lon-c691,bang-ve-sinh-tampon-ta-nguoi-lon,"Băng Vệ Sinh, Tampon, Tã Người Lớn",68dd5fee8d5c1dd8f9cf5d4a,2025-10-01T17:09:53.624Z,2025-10-01T17:09:53.624Z
68dd60618d5c1dd8f9cf5d57,https://www.lottemart.vn/vi-nsg/category/dung-dich-ve-sinh-c692,dung-dich-ve-sinh,Dung Dịch Vệ Sinh,68dd5fee8d5c1dd8f9cf5d4a,2025-10-01T17:09:53.625Z,2025-10-01T17:09:53.625Z
68dd60618d5c1dd8f9cf5d58,https://www.lottemart.vn/vi-nsg/category/dao-cao-tay-long-c693,dao-cao-tay-long,"Dao Cạo, Tẩy Lông",68dd5fee8d5c1dd8f9cf5d4a,2025-10-01T17:09:53.625Z,2025-10-01T17:09:53.625Z
68dd60a78d5c1dd8f9cf5d59,https://www.lottemart.vn/vi-nsg/category/xa-bong-cuc-c687,xa-bong-cuc,Xà Bông Cục,68dd5fee8d5c1dd8f9cf5d49,2025-10-01T17:11:03.503Z,2025-10-01T17:11:03.503Z
68dd60a78d5c1dd8f9cf5d5a,https://www.lottemart.vn/vi-nsg/category/sua-tam-c688,sua-tam,Sữa Tắm,68dd5fee8d5c1dd8f9cf5d49,2025-10-01T17:11:03.506Z,2025-10-01T17:11:03.506Z
68dd60a78d5c1dd8f9cf5d5b,https://www.lottemart.vn/vi-nsg/category/tay-te-bao-chet-c689,tay-te-bao-chet,Tẩy Tế Bào Chết,68dd5fee8d5c1dd8f9cf5d49,2025-10-01T17:11:03.506Z,2025-10-01T17:11:03.506Z
68dd60ce8d5c1dd8f9cf5d5c,https://www.lottemart.vn/vi-nsg/category/khu-mui-c682,khu-mui,Khử Mùi,68dd5fee8d5c1dd8f9cf5d48,2025-10-01T17:11:42.421Z,2025-10-01T17:11:42.421Z
68dd60ce8d5c1dd8f9cf5d5d,https://www.lottemart.vn/vi-nsg/category/lotion-duong-am-c683,lotion-duong-am,"Lotion, Dưỡng Ẩm",68dd5fee8d5c1dd8f9cf5d48,2025-10-01T17:11:42.421Z,2025-10-01T17:11:42.421Z
68dd60ce8d5c1dd8f9cf5d5e,https://www.lottemart.vn/vi-nsg/category/nuoc-rua-tay-duong-da-tay-rua-tay-kho-c684,nuoc-rua-tay-duong-da-tay-rua-tay-kho,"Nước Rửa Tay, Dưỡng Da Tay, Rửa Tay Khô",68dd5fee8d5c1dd8f9cf5d48,2025-10-01T17:11:42.421Z,2025-10-01T17:11:42.421Z
68dd60ce8d5c1dd8f9cf5d5f,https://www.lottemart.vn/vi-nsg/category/khau-trang-bang-ca-nhan-bong-y-te-c685,khau-trang-bang-ca-nhan-bong-y-te,"Khẩu Trang, Băng Cá Nhân, Bông Y Tế",68dd5fee8d5c1dd8f9cf5d48,2025-10-01T17:11:42.421Z,2025-10-01T17:11:42.421Z
68dd61048d5c1dd8f9cf5d60,https://www.lottemart.vn/vi-nsg/category/lam-sach-co-the-c328,lam-sach-co-the,Làm Sạch Cơ Thể,68dd5fe58d5c1dd8f9cf5d46,2025-10-01T17:12:36.096Z,2025-10-01T17:12:36.096Z
68dd61048d5c1dd8f9cf5d61,https://www.lottemart.vn/vi-nsg/category/cham-soc-toc-c710,cham-soc-toc,Chăm Sóc Tóc,68dd5fe58d5c1dd8f9cf5d46,2025-10-01T17:12:36.096Z,2025-10-01T17:12:36.096Z
68dd61048d5c1dd8f9cf5d62,https://www.lottemart.vn/vi-nsg/category/suc-khoe-tinh-duc-c713,suc-khoe-tinh-duc,Sức Khỏe Tình Dục,68dd5fe58d5c1dd8f9cf5d46,2025-10-01T17:12:36.096Z,2025-10-01T17:12:36.096Z
68dd61188d5c1dd8f9cf5d63,https://www.lottemart.vn/vi-nsg/category/dau-goi-dau-xa-c711,dau-goi-dau-xa,"Dầu Gội, Dầu Xả",68dd61048d5c1dd8f9cf5d61,2025-10-01T17:12:56.375Z,2025-10-01T17:12:56.375Z
68dd61188d5c1dd8f9cf5d64,https://www.lottemart.vn/vi-nsg/category/tao-kieu-c712,tao-kieu,Tạo Kiểu,68dd61048d5c1dd8f9cf5d61,2025-10-01T17:12:56.375Z,2025-10-01T17:12:56.375Z
68dd61378d5c1dd8f9cf5d65,https://www.lottemart.vn/vi-nsg/category/khu-mui-c707,khu-mui,Khử Mùi,68dd61048d5c1dd8f9cf5d60,2025-10-01T17:13:27.470Z,2025-10-01T17:13:27.470Z
68dd61378d5c1dd8f9cf5d66,https://www.lottemart.vn/vi-nsg/category/tam-goi-c708,tam-goi,"Tắm, Gội",68dd61048d5c1dd8f9cf5d60,2025-10-01T17:13:27.471Z,2025-10-01T17:13:27.471Z
68dd61378d5c1dd8f9cf5d67,https://www.lottemart.vn/vi-nsg/category/dao-cao-bot-cao-c709,dao-cao-bot-cao,"Dạo Cạo, Bọt Cạo",68dd61048d5c1dd8f9cf5d60,2025-10-01T17:13:27.471Z,2025-10-01T17:13:27.471Z
68dd61758d5c1dd8f9cf5d68,https://www.lottemart.vn/vi-nsg/category/cham-soc-quan-ao-c352,cham-soc-quan-ao,Chăm Sóc Quần Áo,68dd56228d5c1dd8f9cf5c5a,2025-10-01T17:14:29.520Z,2025-10-01T17:14:29.520Z
68dd61758d5c1dd8f9cf5d69,https://www.lottemart.vn/vi-nsg/category/cham-soc-nha-cua-c356,cham-soc-nha-cua,Chăm Sóc Nhà Cửa,68dd56228d5c1dd8f9cf5c5a,2025-10-01T17:14:29.520Z,2025-10-01T17:14:29.520Z
68dd617f8d5c1dd8f9cf5d6a,https://www.lottemart.vn/vi-nsg/category/xit-phong-diet-con-trung-c637,xit-phong-diet-con-trung,"Xịt Phòng, Diệt Côn Trùng",68dd61758d5c1dd8f9cf5d69,2025-10-01T17:14:39.096Z,2025-10-01T17:14:39.096Z
68dd617f8d5c1dd8f9cf5d6b,https://www.lottemart.vn/vi-nsg/category/ve-sinh-tay-rua-c641,ve-sinh-tay-rua,"Vệ Sinh, Tẩy Rửa",68dd61758d5c1dd8f9cf5d69,2025-10-01T17:14:39.096Z,2025-10-01T17:14:39.096Z
68dd617f8d5c1dd8f9cf5d6c,https://www.lottemart.vn/vi-nsg/category/khan-giay-c634,khan-giay,Khăn Giấy,68dd61758d5c1dd8f9cf5d69,2025-10-01T17:14:39.096Z,2025-10-01T17:14:39.096Z
68dd617f8d5c1dd8f9cf5d6d,https://www.lottemart.vn/vi-nsg/category/khan-uot-c635,khan-uot,Khăn Ướt,68dd61758d5c1dd8f9cf5d69,2025-10-01T17:14:39.096Z,2025-10-01T17:14:39.096Z
68dd617f8d5c1dd8f9cf5d6e,https://www.lottemart.vn/vi-nsg/category/giay-ve-sinh-c636,giay-ve-sinh,Giấy Vệ Sinh,68dd61758d5c1dd8f9cf5d69,2025-10-01T17:14:39.096Z,2025-10-01T17:14:39.096Z
68dd61ae8d5c1dd8f9cf5d6f,https://www.lottemart.vn/vi-nsg/category/nuoc-rua-chen-c642,nuoc-rua-chen,Nước Rửa Chén,68dd617f8d5c1dd8f9cf5d6b,2025-10-01T17:15:26.519Z,2025-10-01T17:15:26.519Z
68dd61ae8d5c1dd8f9cf5d70,https://www.lottemart.vn/vi-nsg/category/nuoc-lau-san-c643,nuoc-lau-san,Nước Lau Sàn,68dd617f8d5c1dd8f9cf5d6b,2025-10-01T17:15:26.519Z,2025-10-01T17:15:26.519Z
68dd61ae8d5c1dd8f9cf5d71,https://www.lottemart.vn/vi-nsg/category/xit-kinh-lau-bep-c644,xit-kinh-lau-bep,"Xịt Kính, Lau Bếp",68dd617f8d5c1dd8f9cf5d6b,2025-10-01T17:15:26.519Z,2025-10-01T17:15:26.519Z
68dd61ae8d5c1dd8f9cf5d72,https://www.lottemart.vn/vi-nsg/category/tay-rua-nha-tam-c645,tay-rua-nha-tam,Tẩy Rửa Nhà Tắm,68dd617f8d5c1dd8f9cf5d6b,2025-10-01T17:15:26.519Z,2025-10-01T17:15:26.519Z
68dd61ae8d5c1dd8f9cf5d73,https://www.lottemart.vn/vi-nsg/category/khac-c646,khac,"Vệ Sinh, Tẩy Rửa Khác",68dd617f8d5c1dd8f9cf5d6b,2025-10-01T17:15:26.519Z,2025-10-01T17:15:26.519Z
68dd61f48d5c1dd8f9cf5d74,https://www.lottemart.vn/vi-nsg/category/khu-mui-c638,khu-mui,Khử Mùi,68dd617f8d5c1dd8f9cf5d6a,2025-10-01T17:16:36.184Z,2025-10-01T17:16:36.184Z
68dd61f48d5c1dd8f9cf5d75,https://www.lottemart.vn/vi-nsg/category/diet-con-trung-c639,diet-con-trung,Diệt Côn Trùng,68dd617f8d5c1dd8f9cf5d6a,2025-10-01T17:16:36.185Z,2025-10-01T17:16:36.185Z
68dd61f48d5c1dd8f9cf5d76,https://www.lottemart.vn/vi-nsg/category/sap-thom-xit-phong-c640,sap-thom-xit-phong,"Sáp Thơm, Xịt Phòng",68dd617f8d5c1dd8f9cf5d6a,2025-10-01T17:16:36.185Z,2025-10-01T17:16:36.185Z
68dd621b8d5c1dd8f9cf5d77,https://www.lottemart.vn/vi-nsg/category/bot-giat-nuoc-giat-vien-giat-c353,bot-giat-nuoc-giat-vien-giat,"Bột Giặt, Nước Giặt, Viên Giặt",68dd61758d5c1dd8f9cf5d68,2025-10-01T17:17:15.192Z,2025-10-01T17:17:15.192Z
68dd621b8d5c1dd8f9cf5d78,https://www.lottemart.vn/vi-nsg/category/xa-vai-xit-vai-nuoc-tay-c354,xa-vai-xit-vai-nuoc-tay,"Xả Vải, Xịt Vải, Nước Tẩy",68dd61758d5c1dd8f9cf5d68,2025-10-01T17:17:15.192Z,2025-10-01T17:17:15.192Z
68ddce587855a20e2f5ddba2,https://www.lottemart.vn/vi-nsg/category/cham-soc-quan-ao-c352,cham-soc-quan-ao,Chăm Sóc Quần Áo,68dd56228d5c1dd8f9cf5c5a,2025-10-02T00:59:04.643Z,2025-10-02T00:59:04.643Z
68ddce587855a20e2f5ddba3,https://www.lottemart.vn/vi-nsg/category/cham-soc-nha-cua-c356,cham-soc-nha-cua,Chăm Sóc Nhà Cửa,68dd56228d5c1dd8f9cf5c5a,2025-10-02T00:59:04.644Z,2025-10-02T00:59:04.644Z
68ddce617855a20e2f5ddba4,https://www.lottemart.vn/vi-nsg/category/xit-phong-diet-con-trung-c637,xit-phong-diet-con-trung,"Xịt Phòng, Diệt Côn Trùng",68ddce587855a20e2f5ddba3,2025-10-02T00:59:13.805Z,2025-10-02T00:59:13.805Z
68ddce617855a20e2f5ddba5,https://www.lottemart.vn/vi-nsg/category/ve-sinh-tay-rua-c641,ve-sinh-tay-rua,"Vệ Sinh, Tẩy Rửa",68ddce587855a20e2f5ddba3,2025-10-02T00:59:13.805Z,2025-10-02T00:59:13.805Z
68ddce617855a20e2f5ddba6,https://www.lottemart.vn/vi-nsg/category/khan-giay-c634,khan-giay,Khăn Giấy,68ddce587855a20e2f5ddba3,2025-10-02T00:59:13.805Z,2025-10-02T00:59:13.805Z
68ddce617855a20e2f5ddba7,https://www.lottemart.vn/vi-nsg/category/khan-uot-c635,khan-uot,Khăn Ướt,68ddce587855a20e2f5ddba3,2025-10-02T00:59:13.805Z,2025-10-02T00:59:13.805Z
68ddce617855a20e2f5ddba8,https://www.lottemart.vn/vi-nsg/category/giay-ve-sinh-c636,giay-ve-sinh,Giấy Vệ Sinh,68ddce587855a20e2f5ddba3,2025-10-02T00:59:13.805Z,2025-10-02T00:59:13.805Z
68ddce917855a20e2f5ddba9,https://www.lottemart.vn/vi-nsg/category/nuoc-rua-chen-c642,nuoc-rua-chen,Nước Rửa Chén,68ddce617855a20e2f5ddba5,2025-10-02T01:00:01.153Z,2025-10-02T01:00:01.153Z
68ddce917855a20e2f5ddbaa,https://www.lottemart.vn/vi-nsg/category/nuoc-lau-san-c643,nuoc-lau-san,Nước Lau Sàn,68ddce617855a20e2f5ddba5,2025-10-02T01:00:01.153Z,2025-10-02T01:00:01.153Z
68ddce917855a20e2f5ddbab,https://www.lottemart.vn/vi-nsg/category/xit-kinh-lau-bep-c644,xit-kinh-lau-bep,"Xịt Kính, Lau Bếp",68ddce617855a20e2f5ddba5,2025-10-02T01:00:01.153Z,2025-10-02T01:00:01.153Z
68ddce917855a20e2f5ddbac,https://www.lottemart.vn/vi-nsg/category/tay-rua-nha-tam-c645,tay-rua-nha-tam,Tẩy Rửa Nhà Tắm,68ddce617855a20e2f5ddba5,2025-10-02T01:00:01.153Z,2025-10-02T01:00:01.153Z
68ddce917855a20e2f5ddbad,https://www.lottemart.vn/vi-nsg/category/khac-c646,khac,"Vệ Sinh, Tẩy Rửa Khác",68ddce617855a20e2f5ddba5,2025-10-02T01:00:01.153Z,2025-10-02T01:00:01.153Z
68ddcec87855a20e2f5ddbae,https://www.lottemart.vn/vi-nsg/category/khu-mui-c638,khu-mui,Khử Mùi,68ddce617855a20e2f5ddba4,2025-10-02T01:00:56.758Z,2025-10-02T01:00:56.758Z
68ddcec87855a20e2f5ddbaf,https://www.lottemart.vn/vi-nsg/category/diet-con-trung-c639,diet-con-trung,Diệt Côn Trùng,68ddce617855a20e2f5ddba4,2025-10-02T01:00:56.758Z,2025-10-02T01:00:56.758Z
68ddcec87855a20e2f5ddbb0,https://www.lottemart.vn/vi-nsg/category/sap-thom-xit-phong-c640,sap-thom-xit-phong,"Sáp Thơm, Xịt Phòng",68ddce617855a20e2f5ddba4,2025-10-02T01:00:56.758Z,2025-10-02T01:00:56.758Z
68ddcef57855a20e2f5ddbb1,https://www.lottemart.vn/vi-nsg/category/bot-giat-nuoc-giat-vien-giat-c353,bot-giat-nuoc-giat-vien-giat,"Bột Giặt, Nước Giặt, Viên Giặt",68ddce587855a20e2f5ddba2,2025-10-02T01:01:41.154Z,2025-10-02T01:01:41.154Z
68ddcef57855a20e2f5ddbb2,https://www.lottemart.vn/vi-nsg/category/xa-vai-xit-vai-nuoc-tay-c354,xa-vai-xit-vai-nuoc-tay,"Xả Vải, Xịt Vải, Nước Tẩy",68ddce587855a20e2f5ddba2,2025-10-02T01:01:41.154Z,2025-10-02T01:01:41.154Z
68ddcefe7855a20e2f5ddbb3,https://www.lottemart.vn/vi-nsg/category/xa-vai-xit-vai-c632,xa-vai-xit-vai,"Xả Vải, Xịt Vải",68ddcef57855a20e2f5ddbb2,2025-10-02T01:01:50.220Z,2025-10-02T01:01:50.220Z
68ddcefe7855a20e2f5ddbb4,https://www.lottemart.vn/vi-nsg/category/nuoc-tay-ve-sinh-long-giat-c633,nuoc-tay-ve-sinh-long-giat,"Nước Tẩy, Vệ Sinh Lồng Giặt",68ddcef57855a20e2f5ddbb2,2025-10-02T01:01:50.220Z,2025-10-02T01:01:50.220Z
68ddcf197855a20e2f5ddbb5,https://www.lottemart.vn/vi-nsg/category/bot-giat-c629,bot-giat,Bột Giặt,68ddcef57855a20e2f5ddbb1,2025-10-02T01:02:17.016Z,2025-10-02T01:02:17.016Z
68ddcf197855a20e2f5ddbb6,https://www.lottemart.vn/vi-nsg/category/nuoc-giat-c630,nuoc-giat,Nước Giặt,68ddcef57855a20e2f5ddbb1,2025-10-02T01:02:17.016Z,2025-10-02T01:02:17.016Z
68ddcf197855a20e2f5ddbb7,https://www.lottemart.vn/vi-nsg/category/vien-giat-c631,vien-giat,Viên Giặt,68ddcef57855a20e2f5ddbb1,2025-10-02T01:02:17.016Z,2025-10-02T01:02:17.016Z
68ddcf457855a20e2f5ddbb8,https://www.lottemart.vn/vi-nsg/category/cong-cu-thiet-bi-dien-c421,cong-cu-thiet-bi-dien,Công Cụ & Thiết Bị Điện,68dd56228d5c1dd8f9cf5c5b,2025-10-02T01:03:01.574Z,2025-10-02T01:03:01.574Z
68ddcf457855a20e2f5ddbb9,https://www.lottemart.vn/vi-nsg/category/thiet-bi-nha-bep-c423,thiet-bi-nha-bep,Thiết Bị Nhà Bếp,68dd56228d5c1dd8f9cf5c5b,2025-10-02T01:03:01.575Z,2025-10-02T01:03:01.575Z
