ancestor,descendant,depth
68dd56228d5c1dd8f9cf5c56,68dd5e848d5c1dd8f9cf5d28,1
68dd5e848d5c1dd8f9cf5d29,68dd5e848d5c1dd8f9cf5d29,0
68dd56228d5c1dd8f9cf5c56,68dd5e848d5c1dd8f9cf5d29,1
68dd5e848d5c1dd8f9cf5d2a,68dd5e848d5c1dd8f9cf5d2a,0
68dd56228d5c1dd8f9cf5c56,68dd5e848d5c1dd8f9cf5d2a,1
68dd5ec48d5c1dd8f9cf5d2b,68dd5ec48d5c1dd8f9cf5d2b,0
68dd56228d5c1dd8f9cf5c57,68dd5ec48d5c1dd8f9cf5d2b,1
68dd5ec48d5c1dd8f9cf5d2c,68dd5ec48d5c1dd8f9cf5d2c,0
68dd56228d5c1dd8f9cf5c57,68dd5ec48d5c1dd8f9cf5d2c,1
68dd5ec48d5c1dd8f9cf5d2d,68dd5ec48d5c1dd8f9cf5d2d,0
68dd56228d5c1dd8f9cf5c57,68dd5ec48d5c1dd8f9cf5d2d,1
68dd5ed78d5c1dd8f9cf5d2e,68dd5ed78d5c1dd8f9cf5d2e,0
68dd5ec48d5c1dd8f9cf5d2c,68dd5ed78d5c1dd8f9cf5d2e,1
68dd56228d5c1dd8f9cf5c57,68dd5ed78d5c1dd8f9cf5d2e,2
68dd5ed78d5c1dd8f9cf5d2f,68dd5ed78d5c1dd8f9cf5d2f,0
68dd5ec48d5c1dd8f9cf5d2c,68dd5ed78d5c1dd8f9cf5d2f,1
68dd56228d5c1dd8f9cf5c57,68dd5ed78d5c1dd8f9cf5d2f,2
68dd5ed78d5c1dd8f9cf5d30,68dd5ed78d5c1dd8f9cf5d30,0
68dd5ec48d5c1dd8f9cf5d2c,68dd5ed78d5c1dd8f9cf5d30,1
68dd56228d5c1dd8f9cf5c57,68dd5ed78d5c1dd8f9cf5d30,2
68dd5ef58d5c1dd8f9cf5d31,68dd5ef58d5c1dd8f9cf5d31,0
68dd5ed78d5c1dd8f9cf5d2e,68dd5ef58d5c1dd8f9cf5d31,1
68dd5ec48d5c1dd8f9cf5d2c,68dd5ef58d5c1dd8f9cf5d31,2
68dd56228d5c1dd8f9cf5c57,68dd5ef58d5c1dd8f9cf5d31,3
68dd5ef58d5c1dd8f9cf5d32,68dd5ef58d5c1dd8f9cf5d32,0
68dd5ed78d5c1dd8f9cf5d2e,68dd5ef58d5c1dd8f9cf5d32,1
68dd5ec48d5c1dd8f9cf5d2c,68dd5ef58d5c1dd8f9cf5d32,2
68dd56228d5c1dd8f9cf5c57,68dd5ef58d5c1dd8f9cf5d32,3
68dd5f128d5c1dd8f9cf5d33,68dd5f128d5c1dd8f9cf5d33,0
68dd5ec48d5c1dd8f9cf5d2b,68dd5f128d5c1dd8f9cf5d33,1
68dd56228d5c1dd8f9cf5c57,68dd5f128d5c1dd8f9cf5d33,2
68dd5f128d5c1dd8f9cf5d34,68dd5f128d5c1dd8f9cf5d34,0
68dd5ec48d5c1dd8f9cf5d2b,68dd5f128d5c1dd8f9cf5d34,1
68dd56228d5c1dd8f9cf5c57,68dd5f128d5c1dd8f9cf5d34,2
68dd5f128d5c1dd8f9cf5d35,68dd5f128d5c1dd8f9cf5d35,0
68dd5ec48d5c1dd8f9cf5d2b,68dd5f128d5c1dd8f9cf5d35,1
68dd56228d5c1dd8f9cf5c57,68dd5f128d5c1dd8f9cf5d35,2
68dd5f128d5c1dd8f9cf5d36,68dd5f128d5c1dd8f9cf5d36,0
68dd5ec48d5c1dd8f9cf5d2b,68dd5f128d5c1dd8f9cf5d36,1
68dd56228d5c1dd8f9cf5c57,68dd5f128d5c1dd8f9cf5d36,2
68dd5f3f8d5c1dd8f9cf5d37,68dd5f3f8d5c1dd8f9cf5d37,0
68dd5f128d5c1dd8f9cf5d33,68dd5f3f8d5c1dd8f9cf5d37,1
68dd5ec48d5c1dd8f9cf5d2b,68dd5f3f8d5c1dd8f9cf5d37,2
68dd56228d5c1dd8f9cf5c57,68dd5f3f8d5c1dd8f9cf5d37,3
68dd5f3f8d5c1dd8f9cf5d38,68dd5f3f8d5c1dd8f9cf5d38,0
68dd5f128d5c1dd8f9cf5d33,68dd5f3f8d5c1dd8f9cf5d38,1
68dd5ec48d5c1dd8f9cf5d2b,68dd5f3f8d5c1dd8f9cf5d38,2
68dd56228d5c1dd8f9cf5c57,68dd5f3f8d5c1dd8f9cf5d38,3
68dd5f3f8d5c1dd8f9cf5d39,68dd5f3f8d5c1dd8f9cf5d39,0
68dd5f128d5c1dd8f9cf5d33,68dd5f3f8d5c1dd8f9cf5d39,1
68dd5ec48d5c1dd8f9cf5d2b,68dd5f3f8d5c1dd8f9cf5d39,2
68dd56228d5c1dd8f9cf5c57,68dd5f3f8d5c1dd8f9cf5d39,3
68dd5f3f8d5c1dd8f9cf5d3a,68dd5f3f8d5c1dd8f9cf5d3a,0
68dd5f128d5c1dd8f9cf5d33,68dd5f3f8d5c1dd8f9cf5d3a,1
68dd5ec48d5c1dd8f9cf5d2b,68dd5f3f8d5c1dd8f9cf5d3a,2
68dd56228d5c1dd8f9cf5c57,68dd5f3f8d5c1dd8f9cf5d3a,3
68dd5f718d5c1dd8f9cf5d3b,68dd5f718d5c1dd8f9cf5d3b,0
68dd56228d5c1dd8f9cf5c58,68dd5f718d5c1dd8f9cf5d3b,1
68dd5f718d5c1dd8f9cf5d3c,68dd5f718d5c1dd8f9cf5d3c,0
68dd56228d5c1dd8f9cf5c58,68dd5f718d5c1dd8f9cf5d3c,1
68dd5f7b8d5c1dd8f9cf5d3d,68dd5f7b8d5c1dd8f9cf5d3d,0
68dd5f718d5c1dd8f9cf5d3c,68dd5f7b8d5c1dd8f9cf5d3d,1
68dd56228d5c1dd8f9cf5c58,68dd5f7b8d5c1dd8f9cf5d3d,2
68dd5f7b8d5c1dd8f9cf5d3e,68dd5f7b8d5c1dd8f9cf5d3e,0
68dd5f718d5c1dd8f9cf5d3c,68dd5f7b8d5c1dd8f9cf5d3e,1
68dd56228d5c1dd8f9cf5c58,68dd5f7b8d5c1dd8f9cf5d3e,2
68dd5f7b8d5c1dd8f9cf5d3f,68dd5f7b8d5c1dd8f9cf5d3f,0
68dd5f718d5c1dd8f9cf5d3c,68dd5f7b8d5c1dd8f9cf5d3f,1
68dd56228d5c1dd8f9cf5c58,68dd5f7b8d5c1dd8f9cf5d3f,2
68dd5fa28d5c1dd8f9cf5d40,68dd5fa28d5c1dd8f9cf5d40,0
68dd5f718d5c1dd8f9cf5d3b,68dd5fa28d5c1dd8f9cf5d40,1
68dd56228d5c1dd8f9cf5c58,68dd5fa28d5c1dd8f9cf5d40,2
68dd5fa28d5c1dd8f9cf5d41,68dd5fa28d5c1dd8f9cf5d41,0
68dd5f718d5c1dd8f9cf5d3b,68dd5fa28d5c1dd8f9cf5d41,1
68dd56228d5c1dd8f9cf5c58,68dd5fa28d5c1dd8f9cf5d41,2
68dd5fa28d5c1dd8f9cf5d42,68dd5fa28d5c1dd8f9cf5d42,0
68dd5f718d5c1dd8f9cf5d3b,68dd5fa28d5c1dd8f9cf5d42,1
68dd56228d5c1dd8f9cf5c58,68dd5fa28d5c1dd8f9cf5d42,2
68dd5fa28d5c1dd8f9cf5d43,68dd5fa28d5c1dd8f9cf5d43,0
68dd5f718d5c1dd8f9cf5d3b,68dd5fa28d5c1dd8f9cf5d43,1
68dd56228d5c1dd8f9cf5c58,68dd5fa28d5c1dd8f9cf5d43,2
68dd5fc78d5c1dd8f9cf5d44,68dd5fc78d5c1dd8f9cf5d44,0
68dd5fa28d5c1dd8f9cf5d40,68dd5fc78d5c1dd8f9cf5d44,1
68dd5f718d5c1dd8f9cf5d3b,68dd5fc78d5c1dd8f9cf5d44,2
68dd56228d5c1dd8f9cf5c58,68dd5fc78d5c1dd8f9cf5d44,3
68dd5fc78d5c1dd8f9cf5d45,68dd5fc78d5c1dd8f9cf5d45,0
68dd5fa28d5c1dd8f9cf5d40,68dd5fc78d5c1dd8f9cf5d45,1
68dd5f718d5c1dd8f9cf5d3b,68dd5fc78d5c1dd8f9cf5d45,2
68dd56228d5c1dd8f9cf5c58,68dd5fc78d5c1dd8f9cf5d45,3
68dd5fe58d5c1dd8f9cf5d46,68dd5fe58d5c1dd8f9cf5d46,0
68dd56228d5c1dd8f9cf5c59,68dd5fe58d5c1dd8f9cf5d46,1
68dd5fe58d5c1dd8f9cf5d47,68dd5fe58d5c1dd8f9cf5d47,0
68dd56228d5c1dd8f9cf5c59,68dd5fe58d5c1dd8f9cf5d47,1
68dd5fee8d5c1dd8f9cf5d48,68dd5fee8d5c1dd8f9cf5d48,0
68dd5fe58d5c1dd8f9cf5d47,68dd5fee8d5c1dd8f9cf5d48,1
68dd56228d5c1dd8f9cf5c59,68dd5fee8d5c1dd8f9cf5d48,2
68dd5fee8d5c1dd8f9cf5d49,68dd5fee8d5c1dd8f9cf5d49,0
68dd5fe58d5c1dd8f9cf5d47,68dd5fee8d5c1dd8f9cf5d49,1
68dd56228d5c1dd8f9cf5c59,68dd5fee8d5c1dd8f9cf5d49,2
68dd5fee8d5c1dd8f9cf5d4a,68dd5fee8d5c1dd8f9cf5d4a,0
68dd5fe58d5c1dd8f9cf5d47,68dd5fee8d5c1dd8f9cf5d4a,1
68dd56228d5c1dd8f9cf5c59,68dd5fee8d5c1dd8f9cf5d4a,2
68dd5fee8d5c1dd8f9cf5d4b,68dd5fee8d5c1dd8f9cf5d4b,0
68dd5fe58d5c1dd8f9cf5d47,68dd5fee8d5c1dd8f9cf5d4b,1
68dd56228d5c1dd8f9cf5c59,68dd5fee8d5c1dd8f9cf5d4b,2
68dd5fee8d5c1dd8f9cf5d4c,68dd5fee8d5c1dd8f9cf5d4c,0
68dd5fe58d5c1dd8f9cf5d47,68dd5fee8d5c1dd8f9cf5d4c,1
68dd56228d5c1dd8f9cf5c59,68dd5fee8d5c1dd8f9cf5d4c,2
68dd5ff78d5c1dd8f9cf5d4d,68dd5ff78d5c1dd8f9cf5d4d,0
68dd5fee8d5c1dd8f9cf5d4c,68dd5ff78d5c1dd8f9cf5d4d,1
68dd5fe58d5c1dd8f9cf5d47,68dd5ff78d5c1dd8f9cf5d4d,2
68dd56228d5c1dd8f9cf5c59,68dd5ff78d5c1dd8f9cf5d4d,3
68dd5ff78d5c1dd8f9cf5d4e,68dd5ff78d5c1dd8f9cf5d4e,0
68dd5fee8d5c1dd8f9cf5d4c,68dd5ff78d5c1dd8f9cf5d4e,1
68dd5fe58d5c1dd8f9cf5d47,68dd5ff78d5c1dd8f9cf5d4e,2
68dd56228d5c1dd8f9cf5c59,68dd5ff78d5c1dd8f9cf5d4e,3
68dd5ff78d5c1dd8f9cf5d4f,68dd5ff78d5c1dd8f9cf5d4f,0
68dd5fee8d5c1dd8f9cf5d4c,68dd5ff78d5c1dd8f9cf5d4f,1
68dd5fe58d5c1dd8f9cf5d47,68dd5ff78d5c1dd8f9cf5d4f,2
68dd56228d5c1dd8f9cf5c59,68dd5ff78d5c1dd8f9cf5d4f,3
68dd5ff78d5c1dd8f9cf5d50,68dd5ff78d5c1dd8f9cf5d50,0
68dd5fee8d5c1dd8f9cf5d4c,68dd5ff78d5c1dd8f9cf5d50,1
68dd5fe58d5c1dd8f9cf5d47,68dd5ff78d5c1dd8f9cf5d50,2
68dd56228d5c1dd8f9cf5c59,68dd5ff78d5c1dd8f9cf5d50,3
68dd60278d5c1dd8f9cf5d51,68dd60278d5c1dd8f9cf5d51,0
68dd5fee8d5c1dd8f9cf5d4b,68dd60278d5c1dd8f9cf5d51,1
68dd5fe58d5c1dd8f9cf5d47,68dd60278d5c1dd8f9cf5d51,2
68dd56228d5c1dd8f9cf5c59,68dd60278d5c1dd8f9cf5d51,3
68dd60278d5c1dd8f9cf5d52,68dd60278d5c1dd8f9cf5d52,0
68dd5fee8d5c1dd8f9cf5d4b,68dd60278d5c1dd8f9cf5d52,1
68dd5fe58d5c1dd8f9cf5d47,68dd60278d5c1dd8f9cf5d52,2
68dd56228d5c1dd8f9cf5c59,68dd60278d5c1dd8f9cf5d52,3
68dd60278d5c1dd8f9cf5d53,68dd60278d5c1dd8f9cf5d53,0
68dd5fee8d5c1dd8f9cf5d4b,68dd60278d5c1dd8f9cf5d53,1
68dd5fe58d5c1dd8f9cf5d47,68dd60278d5c1dd8f9cf5d53,2
68dd56228d5c1dd8f9cf5c59,68dd60278d5c1dd8f9cf5d53,3
68dd60278d5c1dd8f9cf5d54,68dd60278d5c1dd8f9cf5d54,0
68dd5fee8d5c1dd8f9cf5d4b,68dd60278d5c1dd8f9cf5d54,1
68dd5fe58d5c1dd8f9cf5d47,68dd60278d5c1dd8f9cf5d54,2
68dd56228d5c1dd8f9cf5c59,68dd60278d5c1dd8f9cf5d54,3
68dd60278d5c1dd8f9cf5d55,68dd60278d5c1dd8f9cf5d55,0
68dd5fee8d5c1dd8f9cf5d4b,68dd60278d5c1dd8f9cf5d55,1
68dd5fe58d5c1dd8f9cf5d47,68dd60278d5c1dd8f9cf5d55,2
68dd56228d5c1dd8f9cf5c59,68dd60278d5c1dd8f9cf5d55,3
68dd60618d5c1dd8f9cf5d56,68dd60618d5c1dd8f9cf5d56,0
68dd5fee8d5c1dd8f9cf5d4a,68dd60618d5c1dd8f9cf5d56,1
68dd5fe58d5c1dd8f9cf5d47,68dd60618d5c1dd8f9cf5d56,2
68dd56228d5c1dd8f9cf5c59,68dd60618d5c1dd8f9cf5d56,3
68dd60618d5c1dd8f9cf5d57,68dd60618d5c1dd8f9cf5d57,0
68dd5fee8d5c1dd8f9cf5d4a,68dd60618d5c1dd8f9cf5d57,1
68dd5fe58d5c1dd8f9cf5d47,68dd60618d5c1dd8f9cf5d57,2
68dd56228d5c1dd8f9cf5c59,68dd60618d5c1dd8f9cf5d57,3
68dd60618d5c1dd8f9cf5d58,68dd60618d5c1dd8f9cf5d58,0
68dd5fee8d5c1dd8f9cf5d4a,68dd60618d5c1dd8f9cf5d58,1
68dd5fe58d5c1dd8f9cf5d47,68dd60618d5c1dd8f9cf5d58,2
68dd56228d5c1dd8f9cf5c59,68dd60618d5c1dd8f9cf5d58,3
68dd60a78d5c1dd8f9cf5d59,68dd60a78d5c1dd8f9cf5d59,0
68dd5fee8d5c1dd8f9cf5d49,68dd60a78d5c1dd8f9cf5d59,1
68dd5fe58d5c1dd8f9cf5d47,68dd60a78d5c1dd8f9cf5d59,2
68dd56228d5c1dd8f9cf5c59,68dd60a78d5c1dd8f9cf5d59,3
68dd60a78d5c1dd8f9cf5d5a,68dd60a78d5c1dd8f9cf5d5a,0
68dd5fee8d5c1dd8f9cf5d49,68dd60a78d5c1dd8f9cf5d5a,1
68dd5fe58d5c1dd8f9cf5d47,68dd60a78d5c1dd8f9cf5d5a,2
68dd56228d5c1dd8f9cf5c59,68dd60a78d5c1dd8f9cf5d5a,3
68dd60a78d5c1dd8f9cf5d5b,68dd60a78d5c1dd8f9cf5d5b,0
68dd5fee8d5c1dd8f9cf5d49,68dd60a78d5c1dd8f9cf5d5b,1
68dd5fe58d5c1dd8f9cf5d47,68dd60a78d5c1dd8f9cf5d5b,2
68dd56228d5c1dd8f9cf5c59,68dd60a78d5c1dd8f9cf5d5b,3
68dd60ce8d5c1dd8f9cf5d5c,68dd60ce8d5c1dd8f9cf5d5c,0
68dd5fee8d5c1dd8f9cf5d48,68dd60ce8d5c1dd8f9cf5d5c,1
68dd5fe58d5c1dd8f9cf5d47,68dd60ce8d5c1dd8f9cf5d5c,2
68dd56228d5c1dd8f9cf5c59,68dd60ce8d5c1dd8f9cf5d5c,3
68dd60ce8d5c1dd8f9cf5d5d,68dd60ce8d5c1dd8f9cf5d5d,0
68dd5fee8d5c1dd8f9cf5d48,68dd60ce8d5c1dd8f9cf5d5d,1
68dd5fe58d5c1dd8f9cf5d47,68dd60ce8d5c1dd8f9cf5d5d,2
68dd56228d5c1dd8f9cf5c59,68dd60ce8d5c1dd8f9cf5d5d,3
68dd60ce8d5c1dd8f9cf5d5e,68dd60ce8d5c1dd8f9cf5d5e,0
68dd5fee8d5c1dd8f9cf5d48,68dd60ce8d5c1dd8f9cf5d5e,1
68dd5fe58d5c1dd8f9cf5d47,68dd60ce8d5c1dd8f9cf5d5e,2
68dd56228d5c1dd8f9cf5c59,68dd60ce8d5c1dd8f9cf5d5e,3
68dd60ce8d5c1dd8f9cf5d5f,68dd60ce8d5c1dd8f9cf5d5f,0
68dd5fee8d5c1dd8f9cf5d48,68dd60ce8d5c1dd8f9cf5d5f,1
68dd5fe58d5c1dd8f9cf5d47,68dd60ce8d5c1dd8f9cf5d5f,2
68dd56228d5c1dd8f9cf5c59,68dd60ce8d5c1dd8f9cf5d5f,3
68dd61048d5c1dd8f9cf5d60,68dd61048d5c1dd8f9cf5d60,0
68dd5fe58d5c1dd8f9cf5d46,68dd61048d5c1dd8f9cf5d60,1
68dd56228d5c1dd8f9cf5c59,68dd61048d5c1dd8f9cf5d60,2
68dd61048d5c1dd8f9cf5d61,68dd61048d5c1dd8f9cf5d61,0
68dd5fe58d5c1dd8f9cf5d46,68dd61048d5c1dd8f9cf5d61,1
68dd56228d5c1dd8f9cf5c59,68dd61048d5c1dd8f9cf5d61,2
68dd61048d5c1dd8f9cf5d62,68dd61048d5c1dd8f9cf5d62,0
68dd5fe58d5c1dd8f9cf5d46,68dd61048d5c1dd8f9cf5d62,1
68dd56228d5c1dd8f9cf5c59,68dd61048d5c1dd8f9cf5d62,2
68dd61188d5c1dd8f9cf5d63,68dd61188d5c1dd8f9cf5d63,0
68dd61048d5c1dd8f9cf5d61,68dd61188d5c1dd8f9cf5d63,1
68dd5fe58d5c1dd8f9cf5d46,68dd61188d5c1dd8f9cf5d63,2
68dd56228d5c1dd8f9cf5c59,68dd61188d5c1dd8f9cf5d63,3
68dd61188d5c1dd8f9cf5d64,68dd61188d5c1dd8f9cf5d64,0
68dd61048d5c1dd8f9cf5d61,68dd61188d5c1dd8f9cf5d64,1
68dd5fe58d5c1dd8f9cf5d46,68dd61188d5c1dd8f9cf5d64,2
68dd56228d5c1dd8f9cf5c59,68dd61188d5c1dd8f9cf5d64,3
68dd61378d5c1dd8f9cf5d65,68dd61378d5c1dd8f9cf5d65,0
68dd61048d5c1dd8f9cf5d60,68dd61378d5c1dd8f9cf5d65,1
68dd5fe58d5c1dd8f9cf5d46,68dd61378d5c1dd8f9cf5d65,2
68dd56228d5c1dd8f9cf5c59,68dd61378d5c1dd8f9cf5d65,3
68dd61378d5c1dd8f9cf5d66,68dd61378d5c1dd8f9cf5d66,0
68dd61048d5c1dd8f9cf5d60,68dd61378d5c1dd8f9cf5d66,1
68dd5fe58d5c1dd8f9cf5d46,68dd61378d5c1dd8f9cf5d66,2
68dd56228d5c1dd8f9cf5c59,68dd61378d5c1dd8f9cf5d66,3
68dd61378d5c1dd8f9cf5d67,68dd61378d5c1dd8f9cf5d67,0
68dd61048d5c1dd8f9cf5d60,68dd61378d5c1dd8f9cf5d67,1
68dd5fe58d5c1dd8f9cf5d46,68dd61378d5c1dd8f9cf5d67,2
68dd56228d5c1dd8f9cf5c59,68dd61378d5c1dd8f9cf5d67,3
68dd61758d5c1dd8f9cf5d68,68dd61758d5c1dd8f9cf5d68,0
68dd56228d5c1dd8f9cf5c5a,68dd61758d5c1dd8f9cf5d68,1
68dd61758d5c1dd8f9cf5d69,68dd61758d5c1dd8f9cf5d69,0
68dd56228d5c1dd8f9cf5c5a,68dd61758d5c1dd8f9cf5d69,1
68dd617f8d5c1dd8f9cf5d6a,68dd617f8d5c1dd8f9cf5d6a,0
68dd61758d5c1dd8f9cf5d69,68dd617f8d5c1dd8f9cf5d6a,1
68dd56228d5c1dd8f9cf5c5a,68dd617f8d5c1dd8f9cf5d6a,2
68dd617f8d5c1dd8f9cf5d6b,68dd617f8d5c1dd8f9cf5d6b,0
68dd61758d5c1dd8f9cf5d69,68dd617f8d5c1dd8f9cf5d6b,1
68dd56228d5c1dd8f9cf5c5a,68dd617f8d5c1dd8f9cf5d6b,2
68dd617f8d5c1dd8f9cf5d6c,68dd617f8d5c1dd8f9cf5d6c,0
68dd61758d5c1dd8f9cf5d69,68dd617f8d5c1dd8f9cf5d6c,1
68dd56228d5c1dd8f9cf5c5a,68dd617f8d5c1dd8f9cf5d6c,2
68dd617f8d5c1dd8f9cf5d6d,68dd617f8d5c1dd8f9cf5d6d,0
68dd61758d5c1dd8f9cf5d69,68dd617f8d5c1dd8f9cf5d6d,1
68dd56228d5c1dd8f9cf5c5a,68dd617f8d5c1dd8f9cf5d6d,2
68dd617f8d5c1dd8f9cf5d6e,68dd617f8d5c1dd8f9cf5d6e,0
68dd61758d5c1dd8f9cf5d69,68dd617f8d5c1dd8f9cf5d6e,1
68dd56228d5c1dd8f9cf5c5a,68dd617f8d5c1dd8f9cf5d6e,2
68dd61ae8d5c1dd8f9cf5d6f,68dd61ae8d5c1dd8f9cf5d6f,0
68dd617f8d5c1dd8f9cf5d6b,68dd61ae8d5c1dd8f9cf5d6f,1
68dd61758d5c1dd8f9cf5d69,68dd61ae8d5c1dd8f9cf5d6f,2
68dd56228d5c1dd8f9cf5c5a,68dd61ae8d5c1dd8f9cf5d6f,3
68dd61ae8d5c1dd8f9cf5d70,68dd61ae8d5c1dd8f9cf5d70,0
68dd617f8d5c1dd8f9cf5d6b,68dd61ae8d5c1dd8f9cf5d70,1
68dd61758d5c1dd8f9cf5d69,68dd61ae8d5c1dd8f9cf5d70,2
68dd56228d5c1dd8f9cf5c5a,68dd61ae8d5c1dd8f9cf5d70,3
68dd61ae8d5c1dd8f9cf5d71,68dd61ae8d5c1dd8f9cf5d71,0
68dd617f8d5c1dd8f9cf5d6b,68dd61ae8d5c1dd8f9cf5d71,1
68dd61758d5c1dd8f9cf5d69,68dd61ae8d5c1dd8f9cf5d71,2
68dd56228d5c1dd8f9cf5c5a,68dd61ae8d5c1dd8f9cf5d71,3
68dd61ae8d5c1dd8f9cf5d72,68dd61ae8d5c1dd8f9cf5d72,0
68dd617f8d5c1dd8f9cf5d6b,68dd61ae8d5c1dd8f9cf5d72,1
68dd61758d5c1dd8f9cf5d69,68dd61ae8d5c1dd8f9cf5d72,2
68dd56228d5c1dd8f9cf5c5a,68dd61ae8d5c1dd8f9cf5d72,3
68dd61ae8d5c1dd8f9cf5d73,68dd61ae8d5c1dd8f9cf5d73,0
68dd617f8d5c1dd8f9cf5d6b,68dd61ae8d5c1dd8f9cf5d73,1
68dd61758d5c1dd8f9cf5d69,68dd61ae8d5c1dd8f9cf5d73,2
68dd56228d5c1dd8f9cf5c5a,68dd61ae8d5c1dd8f9cf5d73,3
68dd61f48d5c1dd8f9cf5d74,68dd61f48d5c1dd8f9cf5d74,0
68dd617f8d5c1dd8f9cf5d6a,68dd61f48d5c1dd8f9cf5d74,1
68dd61758d5c1dd8f9cf5d69,68dd61f48d5c1dd8f9cf5d74,2
68dd56228d5c1dd8f9cf5c5a,68dd61f48d5c1dd8f9cf5d74,3
68dd61f48d5c1dd8f9cf5d75,68dd61f48d5c1dd8f9cf5d75,0
68dd617f8d5c1dd8f9cf5d6a,68dd61f48d5c1dd8f9cf5d75,1
68dd61758d5c1dd8f9cf5d69,68dd61f48d5c1dd8f9cf5d75,2
68dd56228d5c1dd8f9cf5c5a,68dd61f48d5c1dd8f9cf5d75,3
68dd61f48d5c1dd8f9cf5d76,68dd61f48d5c1dd8f9cf5d76,0
68dd617f8d5c1dd8f9cf5d6a,68dd61f48d5c1dd8f9cf5d76,1
68dd61758d5c1dd8f9cf5d69,68dd61f48d5c1dd8f9cf5d76,2
68dd56228d5c1dd8f9cf5c5a,68dd61f48d5c1dd8f9cf5d76,3
68dd621b8d5c1dd8f9cf5d77,68dd621b8d5c1dd8f9cf5d77,0
68dd61758d5c1dd8f9cf5d68,68dd621b8d5c1dd8f9cf5d77,1
68dd56228d5c1dd8f9cf5c5a,68dd621b8d5c1dd8f9cf5d77,2
68dd621b8d5c1dd8f9cf5d78,68dd621b8d5c1dd8f9cf5d78,0
68dd61758d5c1dd8f9cf5d68,68dd621b8d5c1dd8f9cf5d78,1
68dd56228d5c1dd8f9cf5c5a,68dd621b8d5c1dd8f9cf5d78,2
68ddce587855a20e2f5ddba2,68ddce587855a20e2f5ddba2,0
68dd56228d5c1dd8f9cf5c5a,68ddce587855a20e2f5ddba2,1
68ddce587855a20e2f5ddba3,68ddce587855a20e2f5ddba3,0
68dd56228d5c1dd8f9cf5c5a,68ddce587855a20e2f5ddba3,1
68ddce617855a20e2f5ddba4,68ddce617855a20e2f5ddba4,0
68ddce587855a20e2f5ddba3,68ddce617855a20e2f5ddba4,1
68dd56228d5c1dd8f9cf5c5a,68ddce617855a20e2f5ddba4,2
68ddce617855a20e2f5ddba5,68ddce617855a20e2f5ddba5,0
68ddce587855a20e2f5ddba3,68ddce617855a20e2f5ddba5,1
68dd56228d5c1dd8f9cf5c5a,68ddce617855a20e2f5ddba5,2
68ddce617855a20e2f5ddba6,68ddce617855a20e2f5ddba6,0
68ddce587855a20e2f5ddba3,68ddce617855a20e2f5ddba6,1
68dd56228d5c1dd8f9cf5c5a,68ddce617855a20e2f5ddba6,2
68ddce617855a20e2f5ddba7,68ddce617855a20e2f5ddba7,0
68ddce587855a20e2f5ddba3,68ddce617855a20e2f5ddba7,1
68dd56228d5c1dd8f9cf5c5a,68ddce617855a20e2f5ddba7,2
68ddce617855a20e2f5ddba8,68ddce617855a20e2f5ddba8,0
68ddce587855a20e2f5ddba3,68ddce617855a20e2f5ddba8,1
68dd56228d5c1dd8f9cf5c5a,68ddce617855a20e2f5ddba8,2
68ddce917855a20e2f5ddba9,68ddce917855a20e2f5ddba9,0
68ddce617855a20e2f5ddba5,68ddce917855a20e2f5ddba9,1
68ddce587855a20e2f5ddba3,68ddce917855a20e2f5ddba9,2
68dd56228d5c1dd8f9cf5c5a,68ddce917855a20e2f5ddba9,3
68ddce917855a20e2f5ddbaa,68ddce917855a20e2f5ddbaa,0
68ddce617855a20e2f5ddba5,68ddce917855a20e2f5ddbaa,1
68ddce587855a20e2f5ddba3,68ddce917855a20e2f5ddbaa,2
68dd56228d5c1dd8f9cf5c5a,68ddce917855a20e2f5ddbaa,3
68ddce917855a20e2f5ddbab,68ddce917855a20e2f5ddbab,0
68ddce617855a20e2f5ddba5,68ddce917855a20e2f5ddbab,1
68ddce587855a20e2f5ddba3,68ddce917855a20e2f5ddbab,2
68dd56228d5c1dd8f9cf5c5a,68ddce917855a20e2f5ddbab,3
68ddce917855a20e2f5ddbac,68ddce917855a20e2f5ddbac,0
68ddce617855a20e2f5ddba5,68ddce917855a20e2f5ddbac,1
68ddce587855a20e2f5ddba3,68ddce917855a20e2f5ddbac,2
68dd56228d5c1dd8f9cf5c5a,68ddce917855a20e2f5ddbac,3
68ddce917855a20e2f5ddbad,68ddce917855a20e2f5ddbad,0
68ddce617855a20e2f5ddba5,68ddce917855a20e2f5ddbad,1
68ddce587855a20e2f5ddba3,68ddce917855a20e2f5ddbad,2
68dd56228d5c1dd8f9cf5c5a,68ddce917855a20e2f5ddbad,3
68ddcec87855a20e2f5ddbae,68ddcec87855a20e2f5ddbae,0
68ddce617855a20e2f5ddba4,68ddcec87855a20e2f5ddbae,1
68ddce587855a20e2f5ddba3,68ddcec87855a20e2f5ddbae,2
68dd56228d5c1dd8f9cf5c5a,68ddcec87855a20e2f5ddbae,3
68ddcec87855a20e2f5ddbaf,68ddcec87855a20e2f5ddbaf,0
68ddce617855a20e2f5ddba4,68ddcec87855a20e2f5ddbaf,1
68ddce587855a20e2f5ddba3,68ddcec87855a20e2f5ddbaf,2
68dd56228d5c1dd8f9cf5c5a,68ddcec87855a20e2f5ddbaf,3
68ddcec87855a20e2f5ddbb0,68ddcec87855a20e2f5ddbb0,0
